brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, distance, duration, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
0.0, 4, 0.0, idle, 1394, 0.0, , 0.0, 100, -0.03, -0.07326707, 1.5043913, 1.4880688, -0.12786196, 0.12785773, 0.0, 37.721794, 3.591716, 1762098518518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75077010945274, -73.75208631343283, 0.0
0.0, 4, 1.0144098, idle, 1389, 0.0, , 1.0144098, 200, 0.01, -0.063710496, 1.5632131, 1.4357148, -0.07256244, 0.07256856, 0.0, 37.175583, 4.183432, 1762098518618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750771104477614, -73.75209825373133, 0.0
0.0, 4, 2.0104704, idle, 1389, 0.0, , 2.0104704, 300, -0.01, -0.06689602, 1.6343566, 1.3706855, -0.004753734, 0.0047601736, 0.0, 36.710445, 4.775148, 1762098518718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75077038383838, -73.752110010101, 0.0
0.0, 4, 3.9976165, idle, 1383, 0.0, , 3.9976165, 400, -0.02, -0.060524974, 1.7731497, 1.4988804, 0.1275333, -0.12753724, 0.0, 36.974884, 5.3668637, 1762098518818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75075422222222, -73.75212011111111, 0.0
0.0, 4, 5.7984896, idle, 1376, 0.0, , 5.7984896, 500, -0.02, -0.060524974, 1.662056, 1.6427778, 0.009641313, -0.0096368585, 0.0, 37.239326, 5.95858, 1762098518918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074006, -73.75213049999999, 0.0
0.0, 4, 6.855591, idle, 1373, 0.0, , 6.855591, 600, 0.02, -0.06689602, 1.8905653, 1.2918744, 0.106907904, -0.106910266, 0.03, 37.503765, 5.9071856, 1762098519018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074056, -73.75214299999999, 0.0
0.0, 4, 7.9073963, idle, 1371, 0.0, , 7.9073963, 700, -0.01, -0.063710496, 1.9504211, 1.7343719, 0.029421562, -0.02941738, 0.09, 37.768208, 5.8073854, 1762098519118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074111940298, -73.7521554328358, 0.0
0.0, 4, 8.921806, idle, 1407, 0.0, , 8.921806, 800, -0.01, -0.031855248, 1.9954672, 1.5552968, -0.062490117, 0.06248518, 0.05, 38.03265, 5.707585, 1762098519218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074211442786, -73.75216737313433, 0.0
0.0, 4, 9.937338, idle, 1354, 0.0, , 9.937338, 900, 0.01, -0.0254842, 1.9575615, 1.4549496, -0.026215065, 0.026207402, 0.0, 38.180443, 5.6077843, 1762098519318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074311055276, -73.75217932663317, 0.0
0.0, 4, 10.961944, idle, 1374, 0.0, , 10.961944, 1000, 0.0, -0.028669724, 1.9133404, 1.364239, 0.019791618, -0.019791562, 0.0, 37.38446, 5.507984, 1762098519418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074411557788, -73.75219138693467, 0.0
0.0, 4, 11.988398, idle, 1372, 0.0, , 11.988398, 1100, -0.02, -0.0509684, 1.7404991, 1.3162003, 0.06587781, -0.06588057, 0.0, 36.683693, 5.4081836, 1762098519518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074505911329, -73.75220347783251, 0.0
0.0, 4, 13.029877, idle, 1357, 0.0, , 13.029877, 1200, 0.0, -0.041411825, 1.6666569, 1.3799949, 0.0048485887, -0.0048452923, 0.0, 36.68112, 5.3083835, 1762098519618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074555172413, -73.75221579310345, 0.0
0.0, 4, 14.057666, idle, 1361, 0.0, , 14.057666, 1300, 0.0, -0.04459735, 1.6457942, 1.3686554, -0.0042663594, 0.004262284, 0.0, 36.67855, 5.208583, 1762098519718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75074464321608, -73.7522279045226, 0.0
0.0, 4, 15.934638, idle, 1350, 0.0, , 15.934638, 1400, 0.01, -0.041411825, 1.6283026, 1.3510234, -0.0088537205, 0.008854471, 0.0, 36.675976, 5.1087823, 1762098519818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750729567839194, -73.75223795477386, 0.0
0.0, 4, 17.669632, idle, 1335, 0.0, , 17.669632, 1500, 0.02, -0.0382263, 1.6107879, 1.3333682, -0.013451021, 0.013446021, 0.0, 36.673405, 5.008982, 1762098519918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750716050251256, -73.7522482562814, 0.0
0.0, 4, 18.732046, idle, 1340, 0.0, , 18.732046, 1600, -0.01, -0.04459735, 1.5932606, 1.3157004, -0.01804769, 0.01804752, 0.0, 36.670834, 4.545, 1762098520018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75071655276382, -73.75226081909547, 0.0
0.0, 4, 19.789799, idle, 1334, 0.0, , 19.789799, 1700, 0.01, -0.041411825, 1.5543425, 1.6135854, -0.022649024, 0.02265369, 0.0, 36.668262, 4.045, 1762098520118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75071705527638, -73.75227332663316, 0.0
0.0, 4, 20.809834, idle, 1334, 0.0, , 20.809834, 1800, -0.01, -0.047782876, 1.5518832, 1.4759109, -0.06530888, 0.06531267, 0.0, 36.66569, 2.4833333, 1762098520218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750717557788946, -73.75228538693467, 0.0
0.0, 4, 21.828436, idle, 1332, 0.0, , 21.828436, 1900, -0.04, -0.047782876, 1.4035618, 1.3320296, -0.2590421, 0.25904584, 0.0, 36.66312, 0.81666666, 1762098520318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75071811881188, -73.75229742574257, 0.0
0.0, 4, 22.837824, idle, 1332, 0.0, , 22.837824, 2000, -0.02, -0.04459735, 1.519122, 1.5128562, -0.27847752, 0.27848592, 0.0, 36.66055, -0.85, 1762098520418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75071910891089, -73.7523093069307, 0.0
0.0, 4, 23.848143, idle, 1339, 0.0, , 23.848143, 2100, -0.03, -0.04459735, 1.5125126, 1.57595, -0.2576952, 0.25770527, 0.0, 36.657978, -1.455, 1762098520518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75072005025126, -73.75232120603015, 0.0
0.0, 4, 24.86818, idle, 1328, 0.0, , 24.86818, 2200, -0.04, -0.041411825, 1.4910059, 1.6243098, -0.23473252, 0.23473905, 0.0, 36.655407, -1.955, 1762098520618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750720552763816, -73.75233326633165, 0.0
0.0, 4, 25.876219, idle, 1327, 0.0, , 25.876219, 2300, -0.04, -0.041411825, 1.8349414, 1.847564, 0.14772029, -0.14772034, 0.0, 36.652836, -2.4527364, 1762098520718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75071939698493, -73.75234510552764, 0.0
0.0, 4, 27.703592, idle, 1327, 0.0, , 27.703592, 2400, -0.01, -0.04459735, 1.6760283, 1.6760283, -0.025792545, 0.025786305, 0.0, 36.65026, -2.9502487, 1762098520818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750704824120604, -73.75235515577889, 0.0
0.0, 4, 29.365673, idle, 1327, 0.0, , 29.365673, 2500, -0.01, -0.04459735, 1.4587878, 1.4587878, -0.26329714, 0.2632916, 0.0, 36.553432, -3.45, 1762098520918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069205970149, -73.75236543283582, 0.0
8.4, 4, 30.37556, idle, 1308, 0.0, , 30.37556, 2600, -0.02, -0.22617227, 1.4594272, 1.7221242, -0.29188624, 0.2918849, 0.0, 35.765373, -3.95, 1762098521018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069255721393, -73.75237737313432, 0.0
6.9, 4, 31.377243, idle, 1287, 0.0, , 31.377243, 2700, -0.05, -0.22298674, 1.6041253, 1.368658, -0.16187926, 0.16188824, 0.0, 35.02022, -3.55, 1762098521118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069305527638, -73.7523892160804, 0.0
0.6, 4, 32.312542, idle, 1269, 0.0, , 32.312542, 2800, -0.04, -0.20068808, 1.3585333, 1.4619001, -0.14766866, 0.14766505, 0.0, 34.62223, -3.05, 1762098521218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069355778894, -73.75240027135678, 0.0
0.0, 4, 33.253345, idle, 1255, 0.0, , 33.253345, 2900, -0.01, -0.063710496, 1.4662316, 1.6143358, -0.14810494, 0.14810358, 0.0, 34.22424, -2.55, 1762098521318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750694120603015, -73.75241138693467, 0.0
0.0, 4, 34.23578, idle, 1246, 0.0, , 34.23578, 3000, -0.03, -0.063710496, 1.619133, 1.6339874, -0.14854382, 0.14854471, 0.0, 33.826252, -2.05, 1762098521418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069512562814, -73.75242294472362, 0.0
0.0, 4, 35.210125, idle, 1240, 0.0, , 35.210125, 3100, -0.03, -0.063710496, 1.370681, 1.370681, -0.1489853, 0.14898849, 0.0, 33.531223, -1.8295455, 1762098521518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069606435643, -73.75243441584158, 0.0
0.0, 4, 36.13153, idle, 1238, 0.0, , 36.13153, 3200, -0.01, -0.06689602, 1.6182232, 1.6182232, -0.14983198, 0.14983839, 0.0, 33.92525, -1.6401515, 1762098521618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75069655940594, -73.7524453069307, 0.0
0.0, 4, 37.050373, idle, 1235, 0.0, , 37.050373, 3300, -0.03, -0.06689602, 1.4497129, 1.4497129, -0.21783014, 0.21783426, 0.0, 34.319283, -1.4507576, 1762098521718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750695515000004, -73.7524561, 0.0
0.0, 4, 38.771038, idle, 1232, 0.0, , 38.771038, 3400, -0.02, -0.063710496, 1.227131, 1.227131, -0.29360974, 0.293607, 0.0, 34.71331, -1.2613636, 1762098521818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750682015, -73.75246609999999, 0.0
0.0, 4, 40.344814, idle, 1227, 0.0, , 40.344814, 3500, -0.04, -0.06689602, 1.3458382, 1.4819337, -0.16633488, 0.16634318, 0.0, 35.020332, -1.0719697, 1762098521918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067011, -73.75247620999998, 0.0
0.0, 4, 41.28039, idle, 1220, 0.0, , 41.28039, 3600, -0.02, -0.063710496, 1.4325776, 1.5841732, -0.21981376, 0.2198133, 0.0, 34.623337, -0.88257575, 1762098522018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067111, -73.75248720999998, 0.0
0.0, 4, 42.215782, idle, 1217, 0.0, , 42.215782, 3700, -0.02, -0.060524974, 1.5118097, 1.5270038, -0.29628873, 0.2962813, 0.0, 34.226345, -0.6931818, 1762098522118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067205527638, -73.7524982160804, 0.0
0.0, 4, 43.15108, idle, 1215, 0.0, , 43.15108, 3800, -0.05, -0.060524974, 1.5239273, 1.5239273, -0.3047835, 0.30478677, 0.0, 33.82935, -0.5037879, 1762098522218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750672557788945, -73.75250927135677, 0.0
0.0, 4, 44.086243, idle, 1214, 0.0, , 44.086243, 3900, -0.02, -0.060524974, 1.5285815, 1.4954407, -0.30571994, 0.30571386, 0.0, 33.461422, -0.31439394, 1762098522318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067312, -73.75252031999999, 0.0
0.0, 4, 45.02182, idle, 1211, 0.0, , 45.02182, 4000, -0.02, -0.060524974, 1.4794658, 1.4554665, -0.2529416, 0.25294045, 0.0, 33.30662, -0.125, 1762098522418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067412, -73.75253131999999, 0.0
0.0, 4, 45.956635, idle, 1207, 0.0, , 45.956635, 4100, -0.01, -0.063710496, 1.4240589, 1.4144017, -0.19386268, 0.19386409, 0.0, 33.151825, 0.17, 1762098522518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067506, -73.75254231999999, 0.0
0.0, 4, 46.887257, idle, 1204, 0.0, , 46.887257, 4200, -0.02, -0.063710496, 1.3881611, 1.3881611, -0.15423949, 0.15424062, 0.0, 32.997025, 0.67, 1762098522618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75067556, -73.75255331999999, 0.0
0.0, 4, 47.810978, idle, 1201, 0.0, , 47.810978, 4300, 0.0, -0.063710496, 1.3924577, 1.3924577, -0.15471558, 0.15471908, 0.0, 32.842224, 1.34, 1762098522718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.7506743718593, -73.75256414572864, 0.0
0.0, 4, 49.51986, idle, 1195, 0.0, , 49.51986, 4400, -0.02, -0.063710496, 1.4220268, 1.3708247, -0.12955163, 0.12956196, 0.0, 32.687424, 2.34, 1762098522818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.7506608040201, -73.75257369346733, 0.0
0.0, 4, 51.051853, idle, 1190, 0.0, , 51.051853, 4500, 0.01, -0.05733945, 1.5031004, 1.296259, -0.052097514, 0.052100744, 0.0, 32.532623, 3.34, 1762098522918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750649129353235, -73.75258335820895, 0.0
0.0, 4, 51.941074, idle, 1188, 0.0, , 51.941074, 4600, -0.01, -0.063710496, 1.559231, 1.2473841, -4.1873996E-6, -4.1873996E-6, 0.0, 32.377823, 4.34, 1762098523018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75065012437811, -73.75259380597014, 0.0
0.0, 4, 52.835056, idle, 1185, 0.0, , 52.835056, 4700, -0.01, -0.060524974, 1.564116, 1.2512934, 2.9594423E-6, 2.9594423E-6, 0.0, 32.223022, 5.34, 1762098523118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750651059999996, -73.75260431999999, 0.0
0.0, 4, 53.76568, idle, 1180, 0.0, , 53.76568, 4800, -0.01, -0.063710496, 1.465464, 1.2552152, -1.8195436E-6, -1.8195436E-6, 0.0, 32.068222, 6.34, 1762098523218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75065156, -73.75261531999999, 0.0
0.0, 4, 54.691135, idle, 1174, 0.0, , 54.691135, 4900, 0.0, -0.060524974, 1.3637589, 1.3117913, 0.051968552, -0.05196682, 0.0, 31.92985, 7.34, 1762098523318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750652119402986, -73.75262625373134, 0.0
0.0, 4, 55.580357, idle, 1169, 0.0, , 55.580357, 5000, 0.01, -0.060524974, 1.633616, 1.4232862, 0.15814395, -0.1581416, 0.0, 31.911938, 7.66, 1762098523418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75065311442786, -73.75263670149253, 0.0
0.0, 4, 56.46933, idle, 1163, 0.0, , 56.46933, 5100, 0.01, -0.063710496, 1.7450924, 1.323098, 0.15864694, -0.15864214, 0.0, 31.873724, 7.34, 1762098523518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750654055, -73.752647155, 0.0
0.0, 4, 57.357807, idle, 1159, 0.0, , 57.357807, 5200, 0.02, -0.063710496, 1.6990166, 1.1671779, 0.10668525, -0.10668714, 0.0, 31.671225, 7.83, 1762098523618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75065455499999, -73.75265765500001, 0.0
0.0, 4, 58.243374, idle, 1158, 0.0, , 58.243374, 5300, -0.01, -0.063710496, 1.6250855, 1.3053439, 0.026377296, -0.026380077, 0.0, 31.468723, 7.33, 1762098523718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75065350753768, -73.75266805025126, 0.0
0.0, 4, 59.952255, idle, 1155, 0.0, , 59.952255, 5400, 0.0, -0.060524974, 1.709122, 1.3886118, 0.10657071, -0.10656861, 0.0, 31.266224, 6.83, 1762098523818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75063993969849, -73.75267759798994, 0.0
0.0, 4, 61.500782, idle, 1153, 0.0, , 61.500782, 5500, 0.0, -0.063710496, 1.7945101, 1.4730572, 0.18724525, -0.18724746, 0.0, 31.063725, 6.33, 1762098523918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75062806, -73.7526872, 0.0
0.0, 4, 62.347122, idle, 1151, 0.0, , 62.347122, 5600, -0.01, -0.060524974, 1.7235955, 1.5072379, 0.21555072, -0.21554989, 0.0, 30.861223, 6.0485716, 1762098524018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75062856, -73.7526972, 0.0
0.0, 4, 63.197987, idle, 1148, 0.0, , 63.197987, 5700, -0.02, -0.07326707, 1.6770946, 1.6234666, 0.10888137, -0.10888088, 0.0, 30.658724, 6.1914287, 1762098524118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750629059701495, -73.75270725373134, 0.0
0.0, 4, 64.08204, idle, 1144, 0.0, , 64.08204, 5800, 0.01, -0.06689602, 1.9054148, 1.7425479, -0.053834137, 0.053834833, 0.0, 30.456223, 6.3342857, 1762098524218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750629557213934, -73.75271770149253, 0.0
0.0, 4, 64.96236, idle, 1136, 0.0, , 64.96236, 5900, 0.01, -0.07008155, 1.4910365, 1.3291147, -0.13627867, 0.1362792, 0.0, 30.365097, 6.477143, 1762098524318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75063011, -73.7527281, 0.0
0.0, 4, 65.81414, idle, 1132, 0.0, , 65.81414, 6000, -0.02, -0.07326707, 1.5755343, 1.3955587, -0.055738304, 0.05574011, 0.0, 31.175098, 6.62, 1762098524418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75063111, -73.7527381, 0.0
0.0, 4, 66.66927, idle, 1130, 0.0, , 66.66927, 6100, -0.02, -0.063710496, 1.6091045, 1.4259543, 0.026163613, -0.02616501, 0.0, 31.89501, 6.762857, 1762098524518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750632054726374, -73.75274814925373, 0.0
0.0, 4, 67.55333, idle, 1129, 0.0, , 67.55333, 6200, -0.01, -0.0509684, 1.5569183, 1.4301797, 0.08194361, -0.08194246, 0.0, 31.886011, 6.9057145, 1762098524618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750632552238805, -73.75275859701493, 0.0
0.0, 4, 68.42902, idle, 1127, 0.0, , 68.42902, 6300, -0.01, -0.063710496, 1.5861541, 1.3694124, 0.055826694, -0.055828094, 0.0, 31.877008, 6.8910255, 1762098524718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75063169346734, -73.75276890452261, 0.0
0.0, 4, 70.06872, idle, 1124, 0.0, , 70.06872, 6400, 0.0, -0.05733945, 1.6464698, 1.3171759, -1.0049256E-7, -1.0049256E-7, 0.0, 31.86801, 6.570513, 1762098524818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75061862814071, -73.75277794974875, 0.0
0.0, 4, 71.568184, idle, 1122, 0.0, , 71.568184, 6500, -0.01, -0.063710496, 1.6517209, 1.3213763, -1.6202112E-6, -1.6202112E-6, 0.0, 31.77781, 6.25, 1762098524918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750607051886796, -73.75278708962264, 0.0
0.0, 4, 72.406364, idle, 1120, 0.0, , 72.406364, 6600, -0.01, -0.060524974, 1.6118338, 1.3910346, 0.04415889, -0.044160828, 0.02, 31.03064, 5.978, 1762098525018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750607523584904, -73.75279699528302, 0.0
0.0, 4, 73.24455, idle, 1123, 0.0, , 73.24455, 6700, 0.0, -0.060524974, 1.4579182, 1.6567253, 0.19880614, -0.19880816, 0.04, 30.28347, 5.878, 1762098525118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75060799528302, -73.75280690094338, 0.0
0.0, 4, 74.09081, idle, 1160, 0.0, , 74.09081, 6800, -0.01, -0.041411825, 1.581789, 1.6699677, 0.10479686, -0.10479192, 0.05, 30.669022, 5.778, 1762098525218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750608495, -73.7528169, 0.0
0.0, 4, 74.93715, idle, 1216, 0.0, , 74.93715, 6900, 0.0, -0.015927624, 1.7497684, 1.7500936, 0.0993729, -0.099370584, 0.07, 31.066015, 5.678, 1762098525318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750608995, -73.7528269, 0.0
0.0, 4, 75.82963, idle, 1207, 0.0, , 75.82963, 7000, 0.0, -0.00637105, 1.8410885, 1.7798712, 0.13398129, -0.13397942, 0.07, 31.463007, 5.578, 1762098525418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75060949748743, -73.75283744723617, 0.0
0.0, 4, 76.674255, idle, 1191, 0.0, , 76.674255, 7100, -0.01, -0.009556575, 1.9348632, 1.6383266, 2.9498626E-6, 2.9498626E-6, 0.08, 31.075499, 5.478, 1762098525518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75060949874686, -73.75284744862155, 0.0
0.0, 4, 77.56708, idle, 1201, 0.0, , 77.56708, 7200, -0.01, -0.003185525, 1.7652456, 1.6329747, 1.694369E-6, 1.694369E-6, 0.08, 31.994999, 5.378, 1762098525618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75060999999999, -73.752858, 0.0
0.0, 4, 79.14473, idle, 1195, 0.0, , 79.14473, 7300, -0.01, -0.00637105, 1.6433753, 1.6433753, 0.015466401, -0.015463867, 0.08, 32.13, 5.278, 1762098525718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750598, -73.752868, 0.0
0.0, 4, 79.98925, idle, 1182, 0.0, , 79.98925, 7400, 0.0, -0.003185525, 1.7822766, 1.7205669, 0.09662342, -0.09662585, 0.07, 32.265, 5.178, 1762098525818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750598, -73.752878, 0.0
0.0, 4, 80.87772, idle, 1195, 0.0, , 80.87772, 7500, -0.01, -0.003185525, 2.043493, 1.7504089, 0.13115928, -0.13115917, 0.07, 32.399998, 5.078, 1762098525918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750598499999995, -73.7528885, 0.0
0.0, 4, 82.45538, idle, 1188, 0.0, , 82.45538, 7600, -0.01, -0.003185525, 1.7424834, 1.5812918, 2.9023133E-6, 2.9023133E-6, 0.07, 32.535, 4.956, 1762098526018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.7505865, -73.7528985, 0.0
0.0, 4, 83.29558, idle, 1192, 0.0, , 83.29558, 7700, -0.01, -0.003185525, 1.6067371, 1.4155356, 1.6671449E-6, 1.6671449E-6, 0.07, 32.67, 4.756, 1762098526118, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750586498753115, -73.7529084488778, 0.0
0.0, 4, 84.18418, idle, 1203, 0.0, , 84.18418, 7800, -0.01, -0.00637105, 1.6015892, 1.3421319, 4.398895E-7, 4.398895E-7, 0.08, 32.805, 4.556, 1762098526218, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750587, -73.75291895024876, 0.0
0.0, 4, 85.0245, idle, 1208, 0.0, , 85.0245, 7900, -0.02, -0.00637105, 1.6564002, 1.5966333, 1.5111014E-4, -1.4772403E-4, 0.07, 32.94, 4.356, 1762098526318, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750587, -73.75292890049751, 0.0
0.0, 4, 85.945076, idle, 1201, 0.0, , 85.945076, 8000, -0.02, -0.009556575, 1.9087887, 1.5920854, 6.5123494E-4, -6.472486E-4, 0.07, 33.075, 4.156, 1762098526418, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750587490099015, -73.75293978217822, 0.0
0.0, 4, 86.86649, idle, 1204, 0.0, , 86.86649, 8100, 0.01, -0.003185525, 1.9023861, 1.5864025, -1.5338838E-6, -1.5338838E-6, 0.07, 33.21, 4.044, 1762098526518, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75058798514851, -73.75295067326732, 0.0
0.0, 4, 87.76908, idle, 1213, 0.0, , 87.76908, 8200, -0.01, -0.009556575, 1.8977114, 1.5814259, -1.833931E-6, -1.833931E-6, 0.08, 33.344997, 4.244, 1762098526618, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.75058849238579, -73.75296134010152, 0.0
0.0, 4, 89.338104, idle, 1223, 0.0, , 89.338104, 8300, -0.03, -0.009556575, 1.8371487, 1.5220293, 2.3560872E-6, 2.3560872E-6, 0.08, 32.770344, 4.444, 1762098526718, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750576586901765, -73.75297134508816, 0.0
0.0, 4, 90.2391, idle, 1223, 0.0, , 90.2391, 8400, 0.0, -0.00637105, 1.5665638, 1.2532512, 5.736926E-7, 5.736926E-7, 0.08, 33.475945, 4.644, 1762098526818, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.750577, -73.752982, 0.0
0.0, 4, 91.16972, idle, 1235, 0.0, , 91.16972, 8500, -0.02, -0.009556575, 1.5616758, 1.3555353, 5.3377407E-6, 5.3377407E-6, 0.09, 33.47189, 4.844, 1762098526918, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.7505775, -73.752993, 0.0
0.0, 4, 92.74738, idle, 1252, 0.0, , 92.74738, 8600, 0.02, -0.009556575, 1.5702454, 1.7757713, -0.013237754, 0.013231482, 0.11, 33.467834, 4.7821784, 1762098527018, 2.1, 2.2, 2.3, 2.3, 0, , , , 0.0, 0.0, 40.7505655, -73.75300299999999, 0.0
